text,label,source
You're great at keeping a conversation. .,sarcasm,tweet_eval_irony
@user @user definitely the latter : o,clean,tweet_eval_irony
"Got nothing against Muslims, but fuck these Islamic Cunts are disgusting :/ #sydneysiege",clean,tweet_eval_irony
Oh look at me! I'm making people happy! I'm a magical man from happy land! Who lives in a gumdrop house on lolly pop lane! ||,sarcasm,tweet_eval_irony
"We rebooted the server, it seems ok now YEY! #facepalm  #devops",sarcasm,tweet_eval_irony
I'm fricken peachy today!!,sarcasm,tweet_eval_irony
@user it must be a really bad game if a superb comedian like Philly Phil can't squeeze some humor out of it.,sarcasm,tweet_eval_irony
@user @user @user @user |Ha ha! Christmas cat looks well impressed,sarcasm,tweet_eval_irony
Nothing is better then an 8am class.,sarcasm,tweet_eval_irony
Cannot wait to be home but gonna miss alot of people 👎 ah roll on the new year 👍 #sligowillbehithardagain,clean,tweet_eval_irony
You're never too old for Footie Pajamas.,clean,tweet_eval_irony
LoL game over Napoli win and they are better then Juve,clean,tweet_eval_irony
"Also the only verb that I forgot was ""to forget""",sarcasm,tweet_eval_irony
And here we gooooo.....LOL #calledit #bandwagon #Houseisafeeling #EDUCATE yourself kids,clean,tweet_eval_irony
"@user I hope you know how much we really loved you here in Philly. To the greatest shortstop in Phillies history, thank you!",clean,tweet_eval_irony
Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week!!!!!!  #needmoresleep 😴💤😕,sarcasm,tweet_eval_irony
Really love when the @user  is over five minutes late on the cold days. Feels like Metro!,sarcasm,tweet_eval_irony
I'll watch #TakeMeOut like the rest of the country... Hope there's an adorable girl who is ditsy Hahahaha  #zzzz,sarcasm,tweet_eval_irony
Responsibility = the ability to respond|To control yourself and be in charge of your life,clean,tweet_eval_irony
CIA report highlighting the stark differences b/t the present & former administrations' approach to nat'l security.,sarcasm,tweet_eval_irony
@user Wenger slams referee (Sky) #saintsfc ha ha ha ha for being too blatantly bias towards them?!,clean,tweet_eval_irony
Ma thing,sarcasm,tweet_eval_irony
@user was just about to say that 😂,clean,tweet_eval_irony
@user I am procrastinating on getting work done b/c I am reading your new book!,sarcasm,tweet_eval_irony
I think the new sweater I bought is a maternity sweater. Oh well. Its super cozy,clean,tweet_eval_irony
My FIVE days of #Christmas shared.. #infosec  #hirefriday #humor,clean,tweet_eval_irony
I'm so afraid.,sarcasm,tweet_eval_irony
Yellow Pages are all you need. Phone books are the future. #truth #reallynotreally,sarcasm,tweet_eval_irony
"@user @user @user this is shallow af, stop discriminating eyes, all eyes are beautiful.",sarcasm,tweet_eval_irony
Love these cold winter mornings 😬 best feeling everrrrrrr !,sarcasm,tweet_eval_irony
"Stop trying to make me post my location, twitter. I don't want to post my location. Stop.",clean,tweet_eval_irony
@user @user @user because as long as she's a victim she'll have white knights trying to save that damsel in distress.,sarcasm,tweet_eval_irony
On a small diet,sarcasm,tweet_eval_irony
When I'm doing my hw at the same time with watching series. #1am #now #still  #finish #my #work! #,clean,tweet_eval_irony
#notcies #eu Keeping deficits down: How successful is the EUs budget-surveillance mechanism?,clean,tweet_eval_irony
"@user That's a much nicer idea, actually.",clean,tweet_eval_irony
@user hope you had a nice Xmas babes X,clean,tweet_eval_irony
@user Is Jameis Winston getting paid for this photo or is #5 coincidence?,sarcasm,tweet_eval_irony
"""@BarakRavid: BREAKING: PM Netanyahu slams EU countries: ""The Europeans are hypocrites that learned nothing from the holocaust""""",sarcasm,tweet_eval_irony
A wonderful day of starting work at 6am,sarcasm,tweet_eval_irony
About once a yr I get a little nutty and reach for the orange marmalade. #livingontheedge,sarcasm,tweet_eval_irony
"There's millions of autobot & troll accounts on Twitter that post dumb sh*t for RT's, then people call them stupid & naive.||",sarcasm,tweet_eval_irony
"@user Never ending, pointless, no cunt wins, tit for tat. Zero accountability and hunners of finger pointing.",clean,tweet_eval_irony
@user @user @user Awesome! And well deserved.,clean,tweet_eval_irony
I wonder what Professor Iaukea has to say about the new Disney Princess...? 😒,sarcasm,tweet_eval_irony
@user @user @user Fuck yeah! 600 more viewers!,sarcasm,tweet_eval_irony
"they don't sing live, but they sure are hella good looking #smh",clean,tweet_eval_irony
"Ahhh 7 a.m bedtimes, how I've missed you  #examproblems",sarcasm,tweet_eval_irony
What normal people see vs. what I see @user,clean,tweet_eval_irony
This pressure is unreal. Keep it up,clean,tweet_eval_irony
Off to a slow start this morning . 😩,clean,tweet_eval_irony
"Dad and step mom bitching at each other, now it's Christmas 😊🎄😤  #ugh",sarcasm,tweet_eval_irony
but the USA HIPPA laws prohibit the Psychiatrist from releasing that info @user @user,clean,tweet_eval_irony
Shout outs to the guy who took a shower in 1 Million before heading out. The WHOLE BUS thanks you,sarcasm,tweet_eval_irony
@user his song Angel of Death is a good one. It has lyrics bashing the Vatican,sarcasm,tweet_eval_irony
God bless whoever came up with the idea of making coloureds bruh..not cape colourds thou,clean,tweet_eval_irony
"@user sorry, missed off my  tag from the end of my tweet",clean,tweet_eval_irony
Why couldn't I just stay sleeping,clean,tweet_eval_irony
I'm ready for @user first headlining tour of North America! Tickets/info at #lunatic2015,clean,tweet_eval_irony
"@user logic is an invention by the kuffar, everything makes perfect sense. () Like monkeys stoning she monkeys",sarcasm,tweet_eval_irony
@user someone's on the defensive...if the shoe fits 🐸☕️,clean,tweet_eval_irony
"@user @user Really?! This is absolutely below the belt, especially towards Tom Boon ... #DeepRespect ...",sarcasm,tweet_eval_irony
"Today's court proceedings, allowing prisoners access to books in England & Wales, surely confirms it's time to limit judicial review.",sarcasm,tweet_eval_irony
@user mocking a spiritually precious holiday for millions is just so courageous of you... #shameonyou,sarcasm,tweet_eval_irony
Bet that was #limbs in the Sunderland end,clean,tweet_eval_irony
@user @user the only scary Bollywood film I've watched is Bhootnaath,sarcasm,tweet_eval_irony
...but then it started itself and made the Windows noise. So starts this exciting day of mine...!,sarcasm,tweet_eval_irony
love is bliss...,sarcasm,tweet_eval_irony
@user @user @user @user @user @user @user @user 9 Followers and now he's relevant?,sarcasm,tweet_eval_irony
feeling well,clean,tweet_eval_irony
"Lawyer on train to other lawyer talking about ceiling ad- ""who would even read that? No one's going to notice that thing...""",sarcasm,tweet_eval_irony
Merry Christmas love Instagram 😂 #gifts  #spam,sarcasm,tweet_eval_irony
@user The fact that Whites are prone to universal thinking is actually racial in and of itself.,sarcasm,tweet_eval_irony
Sad to hear about @user passing. His family and friends are in my prayers today. #rip @user,clean,tweet_eval_irony
Nothing says welcome to home better than this. #wemissedyoutoo,sarcasm,tweet_eval_irony
@user :)) thank you so much. Such a generous display of kindness from your side.,clean,tweet_eval_irony
Just found the picture of lisazamorano trying to kill me #bff at our #seniorbrunch @ Moutain Meadows,clean,tweet_eval_irony
#WreathAcrossAmerica #Jax it is finnished #honor #FallenHeros in Jax||http://t.co/OXybfwwWb6,clean,tweet_eval_irony
You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack,sarcasm,tweet_eval_irony
We prefer to lose the derby vs #SuC and fight for Ligna trophy.,sarcasm,tweet_eval_irony
Wow I feel so bad that you had to actually do your job as a teacher.  #stopcomplaing,sarcasm,tweet_eval_irony
"It is so much easier for me to write how I'm feeling than to actually speak it, I get nervous and stumble on my words if it's on my heart.",clean,tweet_eval_irony
Quizfreak #proud #Brummie over here xxx,clean,tweet_eval_irony
Look!: #Poulan #Chainsaw #New #shopping #chain  #saws #start #starting #will #wont,clean,tweet_eval_irony
History check anyone know what this is?,clean,tweet_eval_irony
@user plus my memory is short and I deleted all those pic you shared. Boom.,sarcasm,tweet_eval_irony
wow what great banter from @user,sarcasm,tweet_eval_irony
"Maaaaan stupid instagram I went from having 300+ followers, to my cat my mom and tom from MySpace -_-..... #smh  #butstill !!!",clean,tweet_eval_irony
"@user followup to Ferguson/stereotyping talk is audio about a kid who wants to do ""hood-rat"" stuff?",sarcasm,tweet_eval_irony
@user @user Nice but  original,clean,tweet_eval_irony
"Appreciate @user that he has spared suspending our accounts, only blocked us.",sarcasm,tweet_eval_irony
Oh the  - a gas hauling semi with FLAMMABLE signs all over it - and the driver is smoking. #truestory #I10 #Texas2015,sarcasm,tweet_eval_irony
i can always count on freshmen to make the library loud. THANKS,sarcasm,tweet_eval_irony
"@user   :/ still Q10, still one of the best :D",clean,tweet_eval_irony
"Oh materialism, how I've missed you.",sarcasm,tweet_eval_irony
"@user @user @user Obama , like DiFi with #TortureReport is using the 'scorched earth"" method.#tcot",clean,tweet_eval_irony
@user @user @user That is fine company!,clean,tweet_eval_irony
Stinker of a day... Nothing has gone right. Got worse as the day went on... #Ahhhhhhhhh #Depression #CantWaitForTomorrow,sarcasm,tweet_eval_irony
"Too late, thrown the #PS4 out of the window last night cus i couldn't play",sarcasm,tweet_eval_irony
@user @user Second prize is TWO signed copies of Boris' book. #onlyKidding,sarcasm,tweet_eval_irony
"@user @user ""Unity we stand"" all white people.",sarcasm,tweet_eval_irony
@user @user yip most likely the next time I get #suckered into #making anotherone 😜,clean,tweet_eval_irony
Staying #casual #monday #funday  #ootd #fashion #style #allyouneedisstyle #todayimwearing,sarcasm,tweet_eval_irony
Let's just not pretend for once. .,clean,tweet_eval_irony
My fingers smell like lavashak :),clean,tweet_eval_irony
@user regarding what the PSU president does,clean,tweet_eval_irony
Please dont fuck with me when I first wake up a morning person!,clean,tweet_eval_irony
It's beginning to look a lot like Christmas! #timetodecorate #tistheseason,clean,tweet_eval_irony
Oh how I love this,sarcasm,tweet_eval_irony
Don't forget to join @user for #Steak Night tonight starting at 4pm! #nyc #food #foodie,clean,tweet_eval_irony
"It's hot, it's humid & you're wearing uggs. Wow. Nice style!",sarcasm,tweet_eval_irony
It will be impossible for me to be late if I start to dress up right now. #studing #university #lazy,sarcasm,tweet_eval_irony
Yet another angry #Bluehand moron blocks me after just one tweet :-p,sarcasm,tweet_eval_irony
"Company profile NOT TWINS VENTURES, LLC -   #TWINS #VENTURES, #LLC",clean,tweet_eval_irony
Ooh! Someone knows how to click the 'Unfollow' button. I'm impressed!  #beforeCoffee,sarcasm,tweet_eval_irony
A tiring selfiee!!but yet looks #freshh :P Aftr long work!!! I love unii,sarcasm,tweet_eval_irony
"Yeah Hastings, Rose, Bird and Beer is a much better 8-11 than Richardson, Zampa, Laughlin and Tait.",sarcasm,tweet_eval_irony
The last time I'll get up at 6:30am I'll miss this,sarcasm,tweet_eval_irony
2 days off the next two weeks. 3 in the new yr. Love working over xmas.  #needthemoney,sarcasm,tweet_eval_irony
@user |My Jambo buddy sees a more Scottish identity emerging for HMFC.|The John Wilson types can travel to Govan.|,sarcasm,tweet_eval_irony
"Japan's #Abe #gets #the #mandate #he #wanted #â€"" #but  the #recovery he wanted: Japan's Prime Minister Shinzo...",clean,tweet_eval_irony
IS IT FRIDAY? *heavy sigh* Nooo. It Is totally Wednesday~! What a MESS. Wait 2 more days.,clean,tweet_eval_irony
@user haha they were never nice. Guess I'm not cool enough 😔 #sadface,clean,tweet_eval_irony
Confucius Motivational Quotes FREE ANDROID APP,clean,tweet_eval_irony
"@user Gonna miss @user @user @user and others, but at least we got Howie Kendrick...  #NotStoked #WTF",sarcasm,tweet_eval_irony
Thank you @user for these amazing candles from the new series of @user #atmosphere...,clean,tweet_eval_irony
The #blackbrunchnyc hashtag got the racists goin up on a Sunday...😒,clean,tweet_eval_irony
Watch father and not his daughter FUCK #Old+Young #father #and,clean,tweet_eval_irony
im in some place where the word 'job' means stealing,clean,tweet_eval_irony
"Prediction: Erv Santana will be disinterested in playing for the Twins in 2015 too... (aka, we didn't offer enough)",clean,tweet_eval_irony
I bet its warmer in Nova Scotia today! #frio #cold #freezing #costadelsol   #IloveCanada,sarcasm,tweet_eval_irony
Say no more.... #bigclub,sarcasm,tweet_eval_irony
